LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.7 on Fri Mar 15 15:33:51 +0800 2019
 1530 atoms
 3 atom types

 -1.957999 45.016999  xlo xhi
 0.564003 47.435999  ylo yhi
 -0.771952 46.272953  zlo zhi					
					
 Masses
 
 1 12.010700 
 2 1.007940 					
 3 15.999400 
 
 Atoms
 					
145	2	0	16.779	40.072	47.25
146	2	0	14.659	39.705	45.975
147	2	0	14.244	40.802	43.762
148	2	0	16.745	43.848	40.971
149	2	0	15.025	42.367	41.905
150	2	0	19.052	41.164	47.462
151	2	0	20.799	42.649	46.529
152	2	0	21.62	44.128	44.705
153	2	0	22.518	45.606	42.955
154	2	0	19.84	46.45	39.312
155	2	0	18.046	44.929	40.319
156	1	0	13.942	44.451	20.273
157	1	0	13.183	45.637	20.354
158	1	0	13.763	46.918	20.255
159	1	0	15.175	47.04	20.07
160	1	0	15.991	45.832	19.979
161	1	0	15.354	44.523	20.081
162	1	0	17.394	45.943	19.799
163	1	0	18.015	47.247	19.705
164	1	0	17.187	48.426	19.798
165	1	0	15.819	48.336	19.975
166	1	0	16.158	43.313	19.982
167	1	0	17.521	43.403	19.798
168	1	0	18.175	44.701	19.71
169	1	0	19.449	47.313	19.523
170	1	0	20.189	46.04	19.459
171	1	0	19.575	44.774	19.54
172	1	0	21.636	46.039	19.287
173	1	0	22.115	47.414	19.209
174	1	0	21.427	48.739	19.256
175	1	0	20.041	48.596	19.411
176	2	0	13.44	43.464	20.359
177	2	0	12.079	45.559	20.502
178	2	0	13.128	47.826	20.32
179	2	0	17.643	49.438	19.729
180	2	0	15.211	49.263	20.048
181	2	0	15.675	42.314	20.054
182	2	0	18.126	42.474	19.713
183	2	0	20.182	43.847	19.468
184	2	0	22.276	45.13	19.224
185	2	0	21.952	49.719	19.18
186	2	0	19.41	49.509	19.45
187	1	0	11.834	25.608	25.523
188	1	0	10.455	25.783	25.765
189	1	0	9.965	26.707	26.709
190	1	0	10.882	27.507	27.456
191	1	0	12.317	27.349	27.235
192	1	0	12.787	26.38	26.251
193	1	0	13.237	28.137	27.974
194	1	0	12.757	29.105	28.938
195	1	0	11.334	29.241	29.139
196	1	0	10.423	28.478	28.433
197	1	0	14.216	26.208	26.026
198	1	0	15.124	26.958	26.741
199	1	0	14.671	27.936	27.722
200	1	0	13.728	29.9	29.657
201	1	0	15.152	29.654	29.373
202	1	0	15.613	28.704	28.441
203	1	0	16.183	30.419	30.065
204	1	0	15.555	31.369	30.976
205	1	0	14.131	31.674	31.307
206	1	0	13.247	30.864	30.58
207	2	0	12.176	24.872	24.765
208	2	0	9.726	25.17	25.182
209	2	0	8.871	26.818	26.865
210	2	0	10.941	29.973	29.877
211	2	0	9.334	28.612	28.614
212	2	0	14.577	25.466	25.28
213	2	0	16.212	26.81	26.566
214	2	0	16.701	28.562	28.273
215	2	0	17.28	30.299	29.919
216	2	0	13.813	32.449	32.041
217	2	0	12.156	30.992	30.742
218	1	0	7.77	22.314	25.53
219	1	0	8.037	20.953	25.277
220	1	0	7.747	20.338	24.043
221	1	0	7.141	21.104	23
222	1	0	6.855	22.519	23.223
223	1	0	7.186	23.122	24.51
224	1	0	6.264	23.29	22.19
225	1	0	5.929	22.675	20.922
226	1	0	6.216	21.274	20.729
227	1	0	6.802	20.51	21.72
228	1	0	6.919	24.535	24.741
229	1	0	6.355	25.301	23.744
230	1	0	6.013	24.714	22.456
231	1	0	5.316	23.494	19.899
232	1	0	5.098	24.917	20.211
233	1	0	5.433	25.51	21.445
234	1	0	4.495	25.803	19.221
235	1	0	4.18	25.045	18.016
236	1	0	4.357	23.611	17.64
237	1	0	4.958	22.877	18.673
238	2	0	8.015	22.754	26.52
239	2	0	8.499	20.334	26.084
240	2	0	7.99	19.266	23.88
241	2	0	5.971	20.779	19.764
242	2	0	7.014	19.434	21.536
243	2	0	7.167	24.999	25.722
244	2	0	6.157	26.38	23.931
245	2	0	5.237	26.588	21.622
246	2	0	4.291	26.887	19.37
247	2	0	4.037	23.176	16.665
248	2	0	5.14	21.794	18.515
249	1	0	4.709	29.258	41.128
250	1	0	4.841	27.917	41.548
251	1	0	5.987	27.146	41.269
252	1	0	7.07	27.726	40.541
253	1	0	6.978	29.119	40.109
254	1	0	5.77	29.881	40.407
255	1	0	8.057	29.713	39.407
256	1	0	9.243	28.939	39.105
257	1	0	9.302	27.56	39.525
258	1	0	8.265	26.966	40.22
259	1	0	5.659	31.266	39.969
260	1	0	6.703	31.863	39.297
261	1	0	7.923	31.121	39.007
262	1	0	10.323	29.587	38.392
263	1	0	10.151	31.008	38.04
264	1	0	8.989	31.751	38.329
265	1	0	11.211	31.727	37.343
266	1	0	12.325	30.822	37.086
267	1	0	12.556	29.378	37.392
268	1	0	11.469	28.814	38.075
269	2	0	3.783	29.826	41.36
270	2	0	4.006	27.449	42.122
271	2	0	6.048	26.092	41.614
272	2	0	10.198	26.942	39.298
273	2	0	8.348	25.902	40.532
274	2	0	4.729	31.843	40.173
275	2	0	6.605	32.921	38.968
276	2	0	8.911	32.815	38.023
277	2	0	11.172	32.799	37.044
278	2	0	13.476	28.818	37.107
279	2	0	11.521	27.743	38.362
280	1	0	11.229	46.051	24.653
281	1	0	11.829	46.411	25.877
282	1	0	11.57	45.723	27.079
283	1	0	10.675	44.61	27.08
284	1	0	10.036	44.207	25.83
285	1	0	10.323	44.949	24.607
286	1	0	9.148	43.1	25.817
287	1	0	8.875	42.368	27.036
288	1	0	9.525	42.782	28.256
289	1	0	10.388	43.861	28.29
290	1	0	9.692	44.56	23.354
291	1	0	8.826	43.489	23.322
292	1	0	8.531	42.735	24.534
293	1	0	7.955	41.252	26.982
294	1	0	7.364	40.93	25.671
295	1	0	7.641	41.64	24.486
296	1	0	6.429	39.819	25.537
297	1	0	6.222	39.197	26.84
298	1	0	6.776	39.473	28.199
299	1	0	7.677	40.548	28.181
300	2	0	11.465	46.62	23.729
301	2	0	12.538	47.273	25.896
302	2	0	12.065	46.04	28.022
303	2	0	9.343	42.229	29.203
304	2	0	10.869	44.152	29.249
305	2	0	9.906	45.127	22.42
306	2	0	8.346	43.204	22.361
307	2	0	7.165	41.345	23.528
308	2	0	5.954	39.49	24.586
309	2	0	6.508	38.891	29.112
310	2	0	8.174	40.838	29.13
311	1	0	31.961	1.714	34.001
312	1	0	32.689	0.698	34.654
313	1	0	32.138	-0.086	35.688
314	1	0	30.792	0.145	36.109
315	1	0	30.009	1.19	35.455
316	1	0	30.613	1.976	34.385
317	1	0	28.667	1.421	35.855
318	1	0	28.075	0.623	36.908
